V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
24	0.405265503796174	0.444207391717879	0.478413989113514	0.498152623868473	0.509549734102984	0.514692029678567	0.521130337614904	0.539376087640526	0.702696424854858	0.70966656794242	0.717935454652062	0.723819370870892	0.743303511776266	0.786712906911053	0.795832868700028	0.84638004736474	0.852453821225208	0.891069153328622	0.893900852720791	0.908386419664969
25	1.01165771629277	1.0184023165647	1.13408962230806	1.14838732901911	1.15762381055802	1.16982171418365	1.20041650025644	1.21308663663801	1.22054683709038	1.22864560817462	1.2438801289495	1.27219290882527	1.27224724027278	1.28443482914205	1.29377312281837	1.29991718410396	1.30724185996447	1.34038933046587	1.35446300342267	1.35979526954246
26	0.302405615777782	0.4131975680342	0.54860616680477	0.591934986078915	0.612012190162476	0.668756757591385	0.6849007551582	0.70299527369728	0.747929576747438	0.75462858916526	0.769690209742374	0.776159868817072	0.803365707699388	0.842917407666063	0.873303216630255	0.912202017353523	0.91287558782176	0.971165759136844	0.972639289104366	0.982502643799303
27	0.250152074268954	0.46848185137041	0.518291152959067	0.538817894571605	0.547593671263326	0.564176522084152	0.64509334456912	0.655426712593552	0.689079097547326	0.740514970574583	0.74745299327968	0.767028648028309	0.831021791180242	0.839424640149633	0.839635565508204	0.843692114510625	0.88696451659994	0.890131163058926	0.912501051547687	0.956698679545283
28	0.321766256851001	0.372993172711107	0.444963118606371	0.494303680445467	0.520076188110422	0.616887789510536	0.617161636114409	0.632040738569986	0.654261041744497	0.66864344125393	0.688904216708081	0.693817502977671	0.716053106123448	0.720046503073302	0.726806926890751	0.740361314601645	0.756141260792052	0.758526425075056	0.769453169836226	0.79656895048039
29	0.353620476563741	0.409635419808077	0.519140506939349	0.520815476089792	0.53448928656716	0.537011050783972	0.593658400636121	0.602688506544314	0.648421985914377	0.667555686753779	0.716061878207686	0.727957721206499	0.747983021612522	0.752903576785001	0.76436194108054	0.764562645537107	0.775336917425319	0.777648292113142	0.805648850937392	0.822896518157061
30	0.322322203700487	0.392014914138495	0.418021078597265	0.422614667933652	0.427870138782793	0.490807668299686	0.498559647358286	0.504263432510272	0.518513408962939	0.525274660835518	0.565220002830445	0.636786561646954	0.652011231065226	0.653015870208535	0.668102357331286	0.677683868174866	0.69262242538398	0.724810262108141	0.729402541967305	0.736407438514416
31	0.262550729239422	0.434615498339933	0.436221215666429	0.499875960070805	0.510346538700862	0.530909245765318	0.554573059038901	0.628507831373437	0.782570488033905	0.785134083330638	0.824413578885016	0.827659334288706	0.830126627623042	0.8400695513801	0.853919632427546	0.879105729603826	0.901223248598938	0.905737469709619	0.907825886030845	0.939355961461453
32	0.338861900206309	0.357502487042782	0.36671558844292	0.501942866139637	0.502599163967751	0.552460633466366	0.559831974008387	0.572743992278995	0.578440134508833	0.583497270505748	0.594326141510054	0.609068314589173	0.655503543701178	0.721104712528005	0.728530886149968	0.765788761764776	0.774429458473353	0.830304265887855	0.861345197244665	0.862774967567282
33	0.244672331820832	0.436914315914037	0.472495392821351	0.490631476761724	0.550449288221272	0.62176490453873	0.662729753604238	0.667156548645892	0.717023919693726	0.727322463466995	0.728617488129207	0.733365767766437	0.772369624598324	0.784061009140395	0.796877041370725	0.808535214177606	0.825067180702248	0.825261266682806	0.862730184245213	0.877861730370723
34	0.328841830602121	0.446459200382619	0.516296656322028	0.557459493725936	0.578468585059275	0.588975670333724	0.668700267099557	0.671014208387305	0.685936144163823	0.693352933389627	0.71594907091013	0.739880588925327	0.74120333321621	0.746188715810332	0.746502797292025	0.816034589958812	0.824265146151948	0.826132712406916	0.857462054676886	0.873618034481091
35	2.80862040873589	2.81985090183387	2.89527464969717	2.91690672600557	2.93255101850709	2.94851928885702	2.95215134110285	2.96470689963842	2.99839422095069	3.01040651097678	3.01622961388153	3.01775745062371	3.023210502598	3.03557977350375	3.04854852018749	3.09740374277256	3.10165074955177	3.1122177226656	3.11821326529363	3.14269650298226
36	0.424750577240967	0.440834657721188	0.468273826137626	0.493356042059404	0.609509234800742	0.611779120230562	0.632979854117913	0.637626618004563	0.672399630769607	0.705380676074504	0.745335246039698	0.750688324727691	0.782211498735448	0.795429349359387	0.801528074707987	0.809346039936211	0.822350871583138	0.824451396756612	0.831952150158632	0.836621603200033
37	0.331531922825966	0.341637597293174	0.391570916262121	0.400313303442863	0.467134052693925	0.476051159156621	0.497924561799412	0.502664645057892	0.522280561519579	0.54746445378771	0.567777373870318	0.580693404894149	0.625096372443411	0.630307130796313	0.64197522627309	0.654545544461456	0.687772501163298	0.691337108012907	0.7055830770664	0.718522696743889
38	0.267414982753057	0.330676313084664	0.403329466411539	0.517455107531895	0.522399078684145	0.583073583700603	0.59471185792881	0.611987614968468	0.632992253502264	0.636765391398063	0.644152130707939	0.689551048239275	0.747848661172109	0.773597905068852	0.78708537679583	0.804997203286938	0.837178086357603	0.84725486464194	0.878063821579772	0.890690869467462
39	0.242780931885455	0.442777718107633	0.477979056077142	0.481281519943635	0.502072421863153	0.506977348490384	0.509892536058118	0.515376682182991	0.576666639288099	0.620761555709392	0.627846914638376	0.631462563341629	0.682469779843051	0.732762610054013	0.747160559590451	0.774867552776053	0.797500729406333	0.801959587684594	0.815523777006965	0.822557761679542
40	0.496944770989302	0.531937184094565	0.533637440951953	0.566698792691824	0.641369443007332	0.670806265044435	0.696055249600025	0.71200444798186	0.723051991433481	0.744133002202345	0.744156340352628	0.785058888548894	0.785389305297193	0.785493887391008	0.790104761274375	0.791183009840129	0.79835784192533	0.80422702884524	0.814652126843641	0.837805946076307
41	0.508655226931334	0.518483029692796	0.55496587874155	0.59089772707959	0.763328981265609	0.76667594303631	0.771725839594073	0.780344912372797	0.784293911334789	0.784850647949023	0.790600558959403	0.832922867548885	0.837025956282737	0.844225968860453	0.846259820874808	0.851321276460378	0.866848352711805	0.90511647699042	0.90756682894716	0.907816855644554
42	0.433286043227902	0.466660104258373	0.501671626677117	0.608458470761765	0.722557838422469	0.741204255118075	0.807683281479988	0.820733430945875	0.846688526054855	0.861659362006423	0.893633442257876	0.908240865623262	0.912191325408014	0.943889596877274	0.99167502027991	1.01898674476749	1.02639067503949	1.03050413334522	1.0354262392082	1.04686802120156
43	0.199541977051862	0.273711044197349	0.294488788555061	0.337480977697761	0.338263149158105	0.371673267623759	0.406990536092779	0.477288756679245	0.483692555050694	0.500803026901443	0.504403385492396	0.542585642211441	0.544909106202248	0.58156206499156	0.583753847705221	0.588375716722718	0.592586047269794	0.597937070783645	0.62646293523859	0.630816321439228
44	0.133070920154074	0.271476756089014	0.406704921505654	0.456733848074237	0.537717634914977	0.544785994694357	0.570212699656311	0.571060495069058	0.617234470805683	0.634798508758126	0.63607324583673	0.658935348326996	0.659003454028973	0.719649106204271	0.731792375861039	0.742101382433312	0.773997895563584	0.856357635444925	0.856870005786585	0.864025893619038
45	0.287965859140945	0.297855611679894	0.332117549084696	0.393896563629331	0.410186091193262	0.487341810092467	0.491136826180415	0.521148523506241	0.557884556201272	0.558997131807598	0.585616635328491	0.587512751110787	0.606419824856306	0.614309181446115	0.620722517763802	0.637869773883215	0.642023019371755	0.645511565789653	0.702231105649924	0.705983091591761
46	4.13253820255103	4.14052808938682	4.19431911672648	4.22481652698197	4.23443734880835	4.24524385947936	4.25931998296523	4.28768021546524	4.40438895355867	4.41544663214878	4.43462884468387	4.43700076865967	4.48690282300475	4.49698381165185	4.5062319061992	4.50952070892582	4.53685017934648	4.53939073475482	4.5579519243097	4.56487176569852
47	0.281725093756457	0.413843454225822	0.427538255661307	0.435294727970496	0.460587215200648	0.507664510987436	0.595212488486143	0.631469068808566	0.654061476961076	0.662112043428719	0.706755100901276	0.733630977003943	0.74001303410853	0.796863546202133	0.797291765232552	0.802498977529131	0.811677197305177	0.833468473204348	0.853677957597032	0.886422133991018
48	0.29197678883625	0.386651911939657	0.432410015091845	0.496653236767503	0.576586360299315	0.692094020870375	0.697545725460189	0.769974840100597	0.786536136897626	0.807142105033568	0.824207380742356	0.832047805890122	0.873108565486046	0.878589382878978	0.895689892380795	0.901513230122277	0.91264770637345	0.930612342588884	0.937164207901905	0.948433974694466
49	0.498706379200105	0.574599523246276	0.5826340042834	0.672900188906329	0.690658634073855	0.714276060606614	0.737257550104516	0.816997103269023	0.869748125990247	0.905826991715085	0.907964022739181	0.915429058002198	0.922811551996366	0.935305620891023	0.954701888795273	0.98027331506764	1.03236549518646	1.03990437415163	1.04330670563112	1.05945746751891
50	0.300235444183904	0.41952803245594	0.452062814566733	0.461987148794967	0.494249002469658	0.497880368767922	0.561148288331367	0.606714363163191	0.66098745574753	0.680391386144794	0.685667548195643	0.7224786997196	0.763876847576307	0.801638783572176	0.813578952595732	0.819235989399178	0.829265033555064	0.831716335241626	0.866333226082967	0.870700851171013
51	0.260022546814727	0.381944480192306	0.417980847724303	0.421568146299112	0.428779550491558	0.449917831723758	0.546812113311915	0.587837987997769	0.598497655429892	0.60629793724543	0.625637206168268	0.666779157002517	0.695355355156419	0.700473569778509	0.715696525579839	0.71765084238468	0.722221359253478	0.749199046842851	0.761322743388629	0.767031183969498
52	2.89298355775159	2.91635814430371	2.94221438431337	2.95987189453514	2.98306157459522	3.00137973088718	3.04777806354645	3.04820330063957	3.06708798873032	3.07948009011877	3.09927837770858	3.10479873177672	3.10554200866442	3.11663487442231	3.18034212310447	3.19598530876211	3.20507412395808	3.2074622276306	3.21316588037867	3.21466699741152
53	0.461359845796497	0.522041342377985	0.524618022632063	0.578201500118141	0.586145546978332	0.587656699231763	0.614251164073945	0.623391847501076	0.656447120200076	0.660158549892584	0.694282911138976	0.694562076289618	0.695197418941038	0.700540589897364	0.745943806666932	0.755224790445766	0.764102617978612	0.766018692486253	0.772618411991574	0.774360196714197
54	0.413318908032276	0.45063125293441	0.524006020594857	0.536815773807177	0.548803467847216	0.610797176675687	0.633516731913756	0.668456351499195	0.7111659038896	0.727768197411366	0.73368439615068	0.74378394234744	0.77295291492965	0.777280749169094	0.800354765137204	0.80103700156762	0.811526992418216	0.817702958702112	0.81813144240045	0.837181809514275
55	0.524644006712017	0.567955745134718	0.570877872425991	0.609738969737892	0.620821803171762	0.64049672227787	0.647544718355362	0.678350244679166	0.722577863128509	0.725216201227989	0.742137378828612	0.757087450129586	0.782409458497337	0.783127892187116	0.799767367613038	0.825142653701453	0.836940938537844	0.843077942946514	0.844392162758238	0.856702653389087
56	0.259054352205605	0.319657789034218	0.40960503178125	0.440520536629097	0.453062812529705	0.467249650273394	0.476458518996463	0.48715725654123	0.524678730393209	0.529142582619642	0.572148762492109	0.590054142196482	0.594167370417166	0.601428911242595	0.605262502985621	0.616621376412508	0.638794480095678	0.658889026323648	0.692636299170305	0.694895175764978
57	0.39733377881275	0.420215606084138	0.420333190863736	0.505723833155596	0.505869442356895	0.534388313088996	0.568440803915703	0.572085559307155	0.617245824962385	0.650917088827115	0.687094671674016	0.710621525621388	0.723355081044199	0.736695419238032	0.750218147047217	0.755973440699903	0.777584157442567	0.798873782718899	0.804162185567547	0.813052704671643
58	0.113014735865849	0.3848893577773	0.416204279869198	0.56381513649452	0.567915581357084	0.620432560985456	0.657265722463575	0.662812475432084	0.764210653625832	0.766182615270369	0.868493573708726	0.877161508229571	0.89311453081177	0.894007004623658	0.89635023579653	0.90212536817816	0.914303631601359	0.940935365467706	0.944778092124529	0.956389963180454
59	0.706694778001472	0.73763204502058	0.845313227898191	0.864792103634316	0.884033277468263	0.948363691815435	0.950393775397442	0.950988585384806	0.963519970754734	0.991991817357233	1.03715457849768	1.05437495980395	1.06326599571295	1.09386410169775	1.09493385137257	1.10064048522719	1.10661723652122	1.13812797605329	1.16075654985813	1.17196015102256
60	0.348368415746543	0.375168900357766	0.460643499821886	0.500624165457708	0.519967197086368	0.547506870431684	0.552194583547941	0.558308488610781	0.603534007543575	0.648556424933013	0.650321839768833	0.652428603987588	0.660318105172851	0.664571720698474	0.668974503111858	0.694992959254827	0.711588484348613	0.723029947253529	0.767996683113169	0.7704641490179
61	0.520434090713076	0.589397909867441	0.698727767229631	0.772877309688716	0.812331360389775	0.838880630218272	0.866532230728311	0.893203706574711	0.928673602457103	0.943131485643433	0.948248235768626	0.970817800281067	1.01234275920536	1.05806957471865	1.06709591374089	1.06845934104185	1.09967230831907	1.12631516362699	1.14215292660925	1.14376477538873
62	0.280848177268595	0.311092090410756	0.398676899982037	0.476034815860962	0.536717608904145	0.599452778303611	0.659033597334248	0.663000237121771	0.665725069698566	0.726820822087787	0.732635982809141	0.78813244220804	0.807020928664637	0.816918670219775	0.855145159849553	0.856562760879682	0.887189716384613	0.912866600846606	0.91773404479378	0.921590843325134
63	0.437923989049753	0.563680416454426	0.711805865032568	0.748645158972392	0.789137251133876	0.855793489744023	0.872306319109763	0.883859676918782	0.903595452166023	0.975438808522739	1.01393553922149	1.03983876357125	1.06142440036177	1.07158528518156	1.07739872047173	1.09001503364117	1.10779770898723	1.13637925772387	1.14631640691744	1.17627288783164
64	0.182589293871064	0.327255007063037	0.387047110060285	0.609160433416767	0.640353104521204	0.745257922228515	0.758896222571516	0.843764650181306	0.851539117854599	0.876529399314745	0.886939224075387	0.908449576043908	0.926663104859146	0.933992287592032	0.976283338229938	0.976986933326221	1.01386805004863	1.01462125223747	1.04403862477145	1.05559472275234
65	0.240881726177099	0.368661243935106	0.429315146997843	0.448944122301859	0.508108519453985	0.569788382860593	0.581136254077316	0.585357689666978	0.58597063894036	0.596033894491969	0.61072252100539	0.637372497199843	0.667165297541439	0.669301791401862	0.701309908573154	0.721273674421257	0.729064885708054	0.739419390346233	0.760618329951781	0.763251350199596
66	0.478215748470762	0.513847732387299	0.526992332880428	0.536708423236993	0.56258918667239	0.598344058969558	0.605503762264756	0.616439084847131	0.678923375591671	0.696397096535204	0.711965357886523	0.757610280380418	0.79184154205149	0.800466239183867	0.800633213262142	0.829979815715877	0.841251449520075	0.845102084348912	0.851571558861904	0.872659379039855
67	0.347526952273397	0.348755763625733	0.405003294130991	0.448710754940982	0.492257088402363	0.569397393140345	0.587852065345443	0.590634570823332	0.652902346299481	0.706039864862759	0.729007905286457	0.744367318055734	0.750917260450068	0.757973707946806	0.758009320116219	0.808849804886203	0.808911565665985	0.811863333888402	0.812067112030619	0.824777418722707
68	0.35057913964968	0.452779515187329	0.472192090286534	0.564658786570377	0.583547820492418	0.626098532383332	0.629072177931111	0.63286676188384	0.661153684245668	0.666984811312078	0.685743280825227	0.692782717106168	0.715527660542353	0.726655851238469	0.750574234080345	0.768493952368673	0.773973696638055	0.780278282221867	0.794550201613255	0.80859320392373
69	0.201672028706023	0.395978519539986	0.401296225613582	0.42314600563721	0.50461136479524	0.545489032585078	0.613420908554675	0.655713006843402	0.670307007425455	0.671141579048903	0.712513823148037	0.716042319509749	0.730932460713959	0.732943880966109	0.747311337152346	0.759693323870427	0.760280738117365	0.765689460972575	0.766856245209462	0.796345915060209
70	0.615740175050139	0.699016015187986	0.69915254421245	0.720584658870551	0.774912906497753	0.785561480595416	0.845756013300505	0.848221792130764	0.896655527993823	0.926388875667747	0.952718006318479	0.95683759579246	0.963823311469007	0.986216314246601	1.01416436747623	1.02301145563175	1.05923088005248	1.06370570157772	1.08783985981552	1.09497350700417
71	0.382405028488547	0.478147645885283	0.485565827114956	0.533517634651442	0.587867092887321	0.618577102798851	0.633922095246584	0.656004980770745	0.662425486499822	0.70820906691882	0.789155007234443	0.807883473224392	0.824410427051434	0.836347289552022	0.842813430430188	0.861887605547414	0.912747318546795	0.921495678535866	0.924718105643308	0.930704061801872
72	0.186621717474317	0.328242139552963	0.394239096449616	0.457068727968302	0.459935637845589	0.465346458261566	0.472678378347378	0.516145794078425	0.518476325204341	0.527239136086843	0.59650148766916	0.625501266783569	0.634880734792868	0.664959066103196	0.675389203853049	0.683955608122327	0.689697165793494	0.714041793888653	0.734290547353733	0.73543061475884
73	0.505475037649234	0.535203830294056	0.60458729010551	0.704711397312841	0.707212684153135	0.713341424684141	0.74391685408928	0.788928636167744	0.815815256405425	0.827376704719162	0.827382165817096	0.840881048622568	0.856890018030148	0.869452436975256	0.903051963714794	0.916495226541897	0.929196589524723	0.944809612237161	0.954785483098414	0.960595418640653
74	0.33106742219411	0.35188184778255	0.459469117346544	0.549125815485605	0.579225741958006	0.597338988440473	0.604528038910071	0.615856463152005	0.647155904730373	0.677932021539264	0.684720098724772	0.699694500926382	0.708009170290383	0.729532716818406	0.73316961590315	0.735335075624046	0.748103648178613	0.760558683328938	0.775178679376561	0.782318762601378
75	0.188772659432448	0.357884596827214	0.433672955414663	0.47142307493027	0.475765543477755	0.503714919480357	0.554207133537696	0.566936764587484	0.639341613637293	0.65973493573783	0.735290438230613	0.738402348265494	0.768121601401383	0.76976348611761	0.77061791714139	0.773820834279855	0.779148938352363	0.77961490747401	0.784449145471911	0.802829235025728
76	0.118552129544714	0.291594012672427	0.382324405218849	0.393224509756412	0.412583399879426	0.46322504007458	0.479836387861176	0.491662334598448	0.55413178653476	0.567968612871978	0.661905210049294	0.676643897877967	0.696227654416087	0.70626619637546	0.709327293373713	0.719359824819107	0.74612924041083	0.750611391769696	0.751190469937855	0.803363887195606
77	0.285230888115414	0.369100952965939	0.464498428161551	0.604526141480213	0.616603336715928	0.669407153370138	0.839862206723542	0.893527263176342	0.902434175327623	0.913520673937784	0.933850676541664	0.936207898783676	0.960269878670463	0.96134878262246	0.984198073569034	0.989287189248746	0.998587859355888	1.03438905652736	1.0706153762132	1.07257828495247
78	0.244662704120939	0.26415621038324	0.417457184470403	0.433033618097042	0.474463388064886	0.476044618648369	0.492571536010195	0.507764212419681	0.535390819360965	0.577226989977063	0.628357691523386	0.64144908686566	0.660699539840969	0.710984534816462	0.713441275991007	0.719843519712268	0.722515258252781	0.730543031169775	0.734268051211979	0.746273246132995
79	0.30415044559284	0.320086767430343	0.386584171562349	0.402782005727592	0.418627907542134	0.423350889327062	0.423580379027381	0.450201962210137	0.488327228092578	0.505853575988658	0.537674050771237	0.565821356173259	0.583156307469076	0.591810630135733	0.608127236821375	0.624296766723847	0.62992848901778	0.640457534525529	0.650464226430461	0.662920256554022
80	0.360851532441764	0.494275526086138	0.521616542874133	0.526599783535054	0.58032555598641	0.605315314667742	0.631557782806726	0.632075089106315	0.634214830650322	0.669348703977152	0.688756719263205	0.744754134567664	0.77900356018893	0.814909225702826	0.81654940544282	0.832106835595076	0.833316903730075	0.844523113423877	0.851861018093069	0.854039054884416
81	0.282475294252476	0.375419871209951	0.420768844742216	0.454082339337669	0.503719280795898	0.517695882363207	0.554820874283784	0.554889330374655	0.591571863456418	0.649581266675489	0.655115400139808	0.670698390880905	0.689734646453686	0.700960435739746	0.704080892457334	0.716111255101334	0.749758704507926	0.765236219772917	0.785475252338207	0.816864979862574
82	0.222486912817782	0.256211231655633	0.447322630001284	0.463715701228185	0.527399805208347	0.609444526808614	0.68348736619485	0.70942725757749	0.763521791710849	0.770205722022447	0.785237302165867	0.786740834888516	0.792454840123083	0.793430333500196	0.802167286935709	0.81471792053687	0.815090694960165	0.815307685969536	0.815950526422663	0.820034383698455
83	0.643154024779246	0.678718216835378	0.695811240497347	0.732178164762033	0.75101979282473	0.755220515281813	0.764669555690674	0.768937919471848	0.817753733485435	0.838284377328527	0.846492462017705	0.849980144087269	0.855233472907528	0.866531353006991	0.868964202810784	0.873935163654605	0.882195350432096	0.890687435198044	0.941309973124175	0.949774139429925
84	0.353643238875428	0.360351191635035	0.422541222482384	0.45950845481361	0.595625026801557	0.722184965097618	0.728563960709873	0.734925916468862	0.737856374189958	0.740096387758035	0.768312800158004	0.812310919536051	0.834115693834093	0.877643076723277	0.886447069540239	0.917604972008007	0.92443666600726	0.937837132960058	0.94484996286598	0.977912219858862
85	0.136953623374146	0.385126955282416	0.42483315814331	0.455794630316976	0.477340536092552	0.480787116937735	0.50273363173282	0.522321084337333	0.57299559204339	0.594771169481198	0.609658556791721	0.671637665302737	0.685170384226178	0.687395561247041	0.688554904730742	0.718458852885671	0.72161692151026	0.743566631130674	0.748239351277147	0.749656080162931
